nm	W/nm*m2	        cm-1	        kcal/mol	eV	        kJ/mol	
363	0.40005	27548.2094	78.7316644	3.41272928	329.413284				
363.5	0.38994	27510.3164	78.6233677	3.40803501	328.960171				
364	0.40472	27472.5275	78.5153686	3.40335365	328.508302				
364.5	0.40179	27434.8422	78.4076658	3.39868512	328.057674				
365	0.4181	27397.2603	78.300258	3.39402939	327.608279				
365.5	0.4611	27359.7811	78.1931441	3.38938639	327.160115				
366	0.49508	27322.4044	78.0863229	3.38475608	326.713175				
366.5	0.49694	27285.1296	77.9797931	3.38013841	326.267454				
367	0.48869	27247.9564	77.8735536	3.37553332	325.822948				
367.5	0.48041	27210.8844	77.7676032	3.37094075	325.379652				
368	0.45319	27173.913	77.6619407	3.36636067	324.93756				
368.5	0.45106	27137.0421	77.5565649	3.36179302	324.496668				
369	0.47244	27100.271	77.4514747	3.35723774	324.05697				
369.5	0.50856	27063.5995	77.3466689	3.3526948	323.618463				
370	0.51666	27027.027	77.2421464	3.34816413	323.181141				
370.5	0.46798	26990.5533	77.137906	3.34364569	322.744999				
371	0.47628	26954.1779	77.0339465	3.33913943	322.310032				
371.5	0.49587	26917.9004	76.9302669	3.33464529	321.876237				
372	0.46506	26881.7204	76.826866	3.33016324	321.443608				
372.5	0.44389	26845.6376	76.7237427	3.32569323	321.01214				
373	0.42833	26809.6515	76.6208959	3.32123519	320.581828				
373.5	0.38682	26773.7617	76.5183244	3.31678909	320.152669				
374	0.38651	26737.9679	76.4160272	3.31235488	319.724658				
374.5	0.38435	26702.2697	76.3140031	3.30793252	319.297789				
375	0.41087	26666.6667	76.2122511	3.30352194	318.872059				
375.5	0.45514	26631.1585	76.1107701	3.29912311	318.447462				
376	0.47218	26595.7447	76.009559	3.29473598	318.023995				
376.5	0.46538	26560.425	75.9086167	3.2903605	317.601652				
377	0.50014	26525.1989	75.8079421	3.28599662	317.18043				
377.5	0.5589	26490.0662	75.7075342	3.28164431	316.760323				
378	0.60314	26455.0265	75.607392	3.27730351	316.341328				
378.5	0.58892	26420.0793	75.5075143	3.27297418	315.92344				
379	0.52616	26385.2243	75.4079002	3.26865627	315.506654				
379.5	0.47255	26350.4611	75.3085485	3.26434974	315.090967				
380	0.49751	26315.7895	75.2094583	3.26005454	314.676374				
380.5	0.53396	26281.2089	75.1106286	3.25577064	314.26287				
381	0.54424	26246.7192	75.0120582	3.25149797	313.850451				
381.5	0.49135	26212.3198	74.9137462	3.24723651	313.439114				
382	0.41958	26178.0105	74.8156915	3.2429862	313.028853				
382.5	0.36361	26143.7908	74.7178933	3.238747	312.619665				
383	0.32648	26109.6606	74.6203503	3.23451887	312.211546				
383.5	0.31658	26075.6193	74.5230617	3.23030177	311.80449				
384	0.36689	26041.6667	74.4260265	3.22609564	311.398495				
384.5	0.44239	26007.8023	74.3292436	3.22190046	310.993555				
385	0.48638	25974.026	74.2327121	3.21771617	310.589668				
385.5	0.46549	25940.3372	74.136431	3.21354274	310.186828				
386	0.44984	25906.7358	74.0403994	3.20938012	309.785031				
386.5	0.46848	25873.2212	73.9446162	3.20522827	309.384274				
387	0.47343	25839.7933	73.8490805	3.20108715	308.984553				
387.5	0.46731	25806.4516	73.7537914	3.19695671	308.585863				
388	0.4635	25773.1959	73.6587479	3.19283693	308.188201				
388.5	0.46096	25740.0257	73.563949	3.18872774	307.791562				
389	0.50121	25706.9409	73.4693938	3.18462912	307.395943				
389.5	0.55637	25673.9409	73.3750813	3.18054102	307.00134				
390	0.58457	25641.0256	73.2810107	3.1764634	306.607749				
390.5	0.59038	25608.1946	73.187181	3.17239623	306.215165				
391	0.62634	25575.4476	73.0935912	3.16833946	305.823586				
391.5	0.63617	25542.7842	73.0002405	3.16429304	305.433006				
392	0.58656	25510.2041	72.907128	3.16025696	305.043423				
392.5	0.48961	25477.707	72.8142527	3.15623115	304.654833				
393	0.35502	25445.2926	72.7216137	3.15221559	304.267232				
393.5	0.28272	25412.9606	72.6292101	3.14821023	303.880615				
394	0.3678	25380.7107	72.537041	3.14421504	303.49498				
394.5	0.50811	25348.5425	72.4451056	3.14022998	303.110322				
395	0.60096	25316.4557	72.353403	3.136255	302.726638				
395.5	0.64101	25284.4501	72.2619322	3.13229008	302.343924				
396	0.56443	25252.5253	72.1706923	3.12833517	301.962177				
396.5	0.41101	25220.681	72.0796826	3.12439023	301.581392				
